"date","day","period","nswprice","nswdemand","vicprice","vicdemand","transfer","class"
0.872572,7,0.319149,0.033205,0.397501,0.002056,0.315122,0.807456,UP
0.872572,7,0.340426,0.034676,0.447188,0.002056,0.338426,0.829386,UP
0.872572,7,0.361702,0.035817,0.466677,0.002056,0.341533,0.829386,UP
0.872572,7,0.382979,0.035667,0.464445,0.002056,0.352408,0.829386,UP
0.872572,7,0.404255,0.034136,0.454329,0.002056,0.347488,0.829386,UP
0.872572,7,0.425532,0.034616,0.444808,0.002056,0.348006,0.851316,UP
0.872572,7,0.446809,0.034256,0.432312,0.002056,0.350078,0.851316,UP
0.872572,7,0.468085,0.033025,0.425469,0.002056,0.341015,0.851316,DOWN
0.872572,7,0.489362,0.032725,0.41208,0.002056,0.333506,0.851316,DOWN
0.872572,7,0.510638,0.032725,0.404493,0.002056,0.325997,0.851316,DOWN
0.872572,7,0.531915,0.030924,0.388426,0.001653,0.314604,0.826316,DOWN
0.872572,7,0.553191,0.029753,0.373996,0.001149,0.321336,0.852632,DOWN
0.872572,7,0.574468,0.029633,0.365219,0.001078,0.29855,0.857018,DOWN
0.872572,7,0.595745,0.029633,0.356739,0.000995,0.30347,0.835088,DOWN
0.872572,7,0.617021,0.029633,0.352276,0.000995,0.288452,0.835088,DOWN
0.872572,7,0.638298,0.032755,0.357185,0.001984,0.2913,0.847807,DOWN
0.872572,7,0.659574,0.032755,0.358971,0.001984,0.299845,0.847807,DOWN
0.872572,7,0.680851,0.030143,0.347813,0.00144,0.305541,0.869737,DOWN
0.872572,7,0.702128,0.032275,0.362541,0.001782,0.318747,0.869737,DOWN
0.872572,7,0.723404,0.033325,0.367748,0.002056,0.29622,0.895175,UP
0.872572,7,0.744681,0.032905,0.367004,0.002009,0.291818,0.875,DOWN
0.872572,7,0.765957,0.030173,0.361053,0.001454,0.270326,0.858772,DOWN
0.872572,7,0.787234,0.031074,0.362838,0.001631,0.277317,0.869737,DOWN
0.872572,7,0.808511,0.029633,0.368045,0.001224,0.301139,0.857018,DOWN
0.872572,7,0.829787,0.028942,0.350045,0.001429,0.319006,0.857018,DOWN
0.872572,7,0.851064,0.029512,0.326242,0.000995,0.308648,0.857018,DOWN
0.872572,7,0.87234,0.029512,0.302291,0.000995,0.286121,0.857018,DOWN
0.872572,7,0.893617,0.031884,0.319399,0.001782,0.262558,0.873246,DOWN
0.872572,7,0.914894,0.031374,0.319697,0.001595,0.236406,0.857018,DOWN
0.872572,7,0.93617,0.032935,0.322821,0.002009,0.205075,0.869737,DOWN
0.872572,7,0.957447,0.031824,0.306605,0.001606,0.250906,0.900877,DOWN
0.872572,7,0.978723,0.031344,0.290539,0.001751,0.293889,0.857018,DOWN
0.872572,7,1,0.029002,0.245611,0.001286,0.299586,0.857018,DOWN
0.875802,1,0,0.028131,0.221363,0.000993,0.278353,0.841667,DOWN
0.875802,1,0.021277,0.025009,0.186403,0.000995,0.268773,0.819737,DOWN
0.875802,1,0.042553,0.024649,0.146831,0.001452,0.305282,0.788596,DOWN
0.875802,1,0.06383,0.021286,0.116186,0.001124,0.284827,0.797807,DOWN
0.875802,1,0.085106,0.018854,0.096995,0.001064,0.240549,0.841667,DOWN
0.875802,1,0.106383,0.018014,0.086433,0.000993,0.204816,0.841667,DOWN
0.875802,1,0.12766,0.015702,0.080036,0.000995,0.180218,0.849561,DOWN
0.875802,1,0.148936,0.015462,0.079292,0.000978,0.173226,0.843421,DOWN
0.875802,1,0.170213,0.010448,0.081226,0.000582,0.16494,0.885526,DOWN
0.875802,1,0.191489,0.014741,0.088813,0.000883,0.156914,0.885526,DOWN
0.875802,1,0.212766,0.022007,0.108896,0.000677,0.158208,0.885526,DOWN
0.875802,1,0.234043,0.024829,0.127343,0.000725,0.142672,0.841667,DOWN
0.875802,1,0.255319,0.021466,0.139542,0.000837,0.152512,0.885526,DOWN
0.875802,1,0.276596,0.025009,0.180452,0.000906,0.16494,0.885526,DOWN
0.875802,1,0.297872,0.02693,0.229098,0.00092,0.168824,0.900877,DOWN
0.875802,1,0.319149,0.030143,0.276108,0.001205,0.184878,0.913596,UP
0.875802,1,0.340426,0.032305,0.31925,0.001757,0.199379,0.869737,UP
0.875802,1,0.361702,0.031614,0.34454,0.001911,0.210772,0.862719,UP
0.875802,1,0.382979,0.031854,0.355698,0.001732,0.225531,0.869737,UP
0.875802,1,0.404255,0.032725,0.359714,0.001911,0.231486,0.869737,UP
0.875802,1,0.425532,0.031464,0.361202,0.001741,0.243138,0.859649,UP
0.875802,1,0.446809,0.031134,0.361351,0.001741,0.245469,0.857895,UP
0.875802,1,0.468085,0.030833,0.356293,0.001757,0.245987,0.866228,UP
0.875802,1,0.489362,0.030833,0.34945,0.001429,0.242361,0.864474,UP
0.875802,1,0.510638,0.031164,0.342606,0.001759,0.24521,0.857018,UP
0.875802,1,0.531915,0.029633,0.330408,0.000995,0.243397,0.857018,UP
0.875802,1,0.553191,0.029633,0.32044,0.000995,0.242361,0.857018,UP
0.875802,1,0.574468,0.029633,0.316572,0.000995,0.239254,0.857018,UP
0.875802,1,0.595745,0.029633,0.313597,0.000995,0.239772,0.857018,UP
0.875802,1,0.617021,0.029633,0.312705,0.000995,0.241585,0.857018,UP
0.875802,1,0.638298,0.028342,0.309729,0.001005,0.25246,0.857018,UP
0.875802,1,0.659574,0.028161,0.311217,0.00141,0.266701,0.841667,UP
0.875802,1,0.680851,0.027261,0.307647,0.001088,0.278612,0.841667,DOWN
0.875802,1,0.702128,0.027921,0.327284,0.001533,0.292595,0.841667,UP
0.875802,1,0.723404,0.028822,0.337548,0.001386,0.297255,0.841667,UP
0.875802,1,0.744681,0.028822,0.34573,0.001068,0.28146,0.841667,UP
0.875802,1,0.765957,0.028582,0.356293,0.00146,0.275764,0.885526,UP
0.875802,1,0.787234,0.029092,0.373996,0.001336,0.270067,0.885526,UP
0.875802,1,0.808511,0.029092,0.378161,0.001678,0.301916,0.870175,UP
0.875802,1,0.829787,0.029242,0.368938,0.001757,0.327292,0.885526,UP
0.875802,1,0.851064,0.029633,0.343499,0.001313,0.317452,0.885526,UP
0.875802,1,0.87234,0.030323,0.310919,0.0013,0.286898,0.841667,UP
0.875802,1,0.893617,0.032365,0.320143,0.001911,0.261005,0.854386,UP
0.875802,1,0.914894,0.029512,0.313151,0.000974,0.231745,0.885526,UP
0.875802,1,0.93617,0.031194,0.317465,0.001477,0.230192,0.885526,UP
0.875802,1,0.957447,0.030203,0.306456,0.0013,0.234593,0.885526,UP
0.875802,1,0.978723,0.031554,0.288307,0.001888,0.298809,0.863596,UP
0.875802,1,1,0.027801,0.252157,0.001386,0.30347,0.863596,UP
0.875846,2,0,0.02639,0.228057,0.001363,0.274469,0.885526,DOWN
0.875846,2,0.021277,0.024138,0.19875,0.001051,0.255308,0.872807,DOWN
0.875846,2,0.042553,0.025129,0.168105,0.001477,0.317193,0.823684,DOWN
0.875846,2,0.06383,0.020385,0.141178,0.001184,0.299068,0.841667,DOWN
0.875846,2,0.085106,0.020055,0.124814,0.000974,0.258415,0.775877,DOWN
0.875846,2,0.106383,0.019605,0.117376,0.000958,0.229933,0.797807,DOWN
0.875846,2,0.12766,0.017623,0.115442,0.000995,0.217245,0.841667,DOWN
0.875846,2,0.148936,0.019395,0.127938,0.000995,0.208182,0.841667,DOWN
0.875846,2,0.170213,0.02576,0.161262,0.000885,0.225272,0.841667,DOWN
0.875846,2,0.191489,0.030713,0.203065,0.000972,0.244951,0.841667,UP
0.875846,2,0.212766,0.031194,0.282505,0.001662,0.314345,0.796491,UP
0.875846,2,0.234043,0.049177,0.367599,0.002474,0.384516,0.717544,UP
0.875846,2,0.255319,0.032515,0.400179,0.002115,0.487053,0.60307,UP
0.875846,2,0.276596,0.034286,0.459238,0.002277,0.55101,0.566667,UP
0.875846,2,0.297872,0.033085,0.483636,0.002189,0.523563,0.642105,UP
0.875846,2,0.319149,0.033085,0.509223,0.001435,0.511134,0.659649,UP
0.875846,2,0.340426,0.038549,0.571556,0.002572,0.530036,0.627632,UP
0.875846,2,0.361702,0.034556,0.586135,0.002179,0.538322,0.659649,UP
0.875846,2,0.382979,0.035367,0.587325,0.002368,0.545054,0.639035,UP
0.875846,2,0.404255,0.035547,0.582713,0.002567,0.557742,0.637719,UP
0.875846,2,0.425532,0.036268,0.585986,0.00259,0.568358,0.60307,UP
0.875846,2,0.446809,0.038639,0.601012,0.002632,0.582082,0.560965,UP
0.875846,2,0.468085,0.038669,0.599375,0.002594,0.575608,0.57193,UP
0.875846,2,0.489362,0.03948,0.600565,0.002655,0.596064,0.544737,UP
0.875846,2,0.510638,0.03897,0.604433,0.00263,0.608493,0.530702,UP
0.875846,2,0.531915,0.03942,0.601309,0.002659,0.61652,0.530263,UP
0.875846,2,0.553191,0.041702,0.611425,0.002823,0.632315,0.518421,UP
0.875846,2,0.574468,0.03942,0.591788,0.002673,0.63594,0.480702,UP
0.875846,2,0.595745,0.038639,0.60116,0.002621,0.628172,0.507018,UP
0.875846,2,0.617021,0.041792,0.611723,0.00284,0.638011,0.42807,UP
0.875846,2,0.638298,0.046475,0.619905,0.003182,0.647333,0.431579,UP
0.875846,2,0.659574,0.047736,0.632104,0.003263,0.654065,0.432456,UP
0.875846,2,0.680851,0.047736,0.618715,0.003243,0.65044,0.446491,UP
0.875846,2,0.702128,0.03996,0.600417,0.002711,0.630761,0.493421,UP
0.875846,2,0.723404,0.034196,0.56263,0.002293,0.579751,0.588158,UP
0.875846,2,0.744681,0.033325,0.535109,0.002206,0.529001,0.685526,UP
0.875846,2,0.765957,0.030833,0.499256,0.002015,0.483169,0.745614,DOWN
0.875846,2,0.787234,0.032064,0.506546,0.002086,0.467892,0.767105,DOWN
0.875846,2,0.808511,0.033085,0.51086,0.00216,0.476955,0.684211,DOWN
0.875846,2,0.829787,0.030954,0.487206,0.002038,0.491973,0.708333,DOWN
0.875846,2,0.851064,0.028822,0.4518,0.001462,0.460901,0.725439,DOWN
0.875846,2,0.87234,0.027141,0.410295,0.00156,0.430088,0.769298,DOWN
0.875846,2,0.893617,0.028822,0.427998,0.001288,0.385293,0.813158,DOWN
0.875846,2,0.914894,0.028792,0.423237,0.001371,0.339202,0.813158,DOWN
0.875846,2,0.93617,0.031134,0.444808,0.00124,0.321595,0.813158,DOWN
0.875846,2,0.957447,0.035007,0.448081,0.001386,0.308648,0.813158,UP
0.875846,2,0.978723,0.040681,0.433353,0.002545,0.386846,0.701316,UP
0.875846,2,1,0.034556,0.400625,0.001913,0.385293,0.769298,UP
0.87589,3,0,0.032305,0.365814,0.001689,0.360435,0.813158,DOWN
0.87589,3,0.021277,0.031554,0.297977,0.001502,0.33247,0.795614,DOWN
0.87589,3,0.042553,0.033085,0.256323,0.002034,0.376489,0.769298,DOWN
0.87589,3,0.06383,0.032064,0.215858,0.001363,0.355774,0.747368,DOWN
0.87589,3,0.085106,0.028882,0.182535,0.000995,0.312273,0.751754,DOWN
0.87589,3,0.106383,0.02591,0.170783,0.000995,0.289228,0.791228,DOWN
0.87589,3,0.12766,0.022127,0.167658,0.001404,0.272916,0.849123,DOWN
0.87589,3,0.148936,0.02672,0.174055,0.001371,0.276282,0.857018,DOWN
0.87589,3,0.170213,0.031284,0.200684,0.001581,0.281978,0.857018,DOWN
0.87589,3,0.191489,0.030443,0.238619,0.001456,0.305023,0.900877,DOWN
0.87589,3,0.212766,0.032004,0.32535,0.001978,0.363024,0.854825,DOWN
0.87589,3,0.234043,0.034346,0.406873,0.002164,0.433195,0.797368,DOWN
0.87589,3,0.255319,0.053711,0.438114,0.003442,0.535474,0.517982,UP
0.87589,3,0.276596,0.033596,0.495091,0.002233,0.607975,0.513596,DOWN
0.87589,3,0.297872,0.033025,0.517554,0.002156,0.579492,0.571053,DOWN
0.87589,3,0.319149,0.033085,0.544332,0.002164,0.56551,0.578509,DOWN
0.87589,3,0.340426,0.034586,0.61083,0.002256,0.589332,0.527632,DOWN
0.87589,3,0.361702,0.034046,0.627641,0.002204,0.588296,0.51886,DOWN
0.87589,3,0.382979,0.034286,0.632699,0.002219,0.606163,0.467105,DOWN
0.87589,3,0.404255,0.034856,0.631508,0.002266,0.628431,0.483333,DOWN
0.87589,3,0.425532,0.034856,0.639244,0.002256,0.64811,0.426754,DOWN
0.87589,3,0.446809,0.035277,0.651443,0.002285,0.667789,0.436842,UP
0.87589,3,0.468085,0.034947,0.65055,0.002273,0.671673,0.392105,UP
0.87589,3,0.489362,0.034887,0.662749,0.002264,0.689539,0.382018,UP
0.87589,3,0.510638,0.034856,0.676138,0.002285,0.718022,0.415789,UP
0.87589,3,0.531915,0.034676,0.676138,0.002287,0.731486,0.412281,UP
0.87589,3,0.553191,0.047736,0.683725,0.003139,0.74262,0.291667,UP
0.87589,3,0.574468,0.047736,0.686254,0.003166,0.751683,0.290789,UP
0.87589,3,0.595745,0.047736,0.688486,0.00318,0.749353,0.308333,UP
0.87589,3,0.617021,0.047736,0.702618,0.00318,0.766183,0.289912,UP
0.87589,3,0.638298,0.062868,0.703511,0.004209,0.783273,0.336842,UP
0.87589,3,0.659574,0.063318,0.707974,0.004227,0.793889,0.294737,UP
0.87589,3,0.680851,0.064309,0.680452,0.004314,0.788193,0.288596,UP
0.87589,3,0.702128,0.063198,0.659179,0.004285,0.767737,0.354825,UP
0.87589,3,0.723404,0.043713,0.60964,0.003,0.7087,0.432018,UP
0.87589,3,0.744681,0.033085,0.572746,0.002229,0.657431,0.492105,DOWN
0.87589,3,0.765957,0.033085,0.538828,0.0022,0.600207,0.550877,DOWN
0.87589,3,0.787234,0.034526,0.539423,0.002291,0.564733,0.60307,DOWN
0.87589,3,0.808511,0.034496,0.556233,0.002295,0.575091,0.549123,DOWN
0.87589,3,0.829787,0.033505,0.536745,0.002231,0.569135,0.577632,DOWN
0.87589,3,0.851064,0.032275,0.487801,0.002127,0.532367,0.654825,DOWN
0.87589,3,0.87234,0.030203,0.443172,0.00193,0.493786,0.703509,DOWN
0.87589,3,0.893617,0.032965,0.460875,0.001386,0.441481,0.725439,DOWN
0.87589,3,0.914894,0.031464,0.455668,0.000995,0.379596,0.725439,DOWN
0.87589,3,0.93617,0.033055,0.464445,0.001429,0.352408,0.769298,DOWN
0.87589,3,0.957447,0.032064,0.450312,0.00119,0.331434,0.769298,DOWN
0.87589,3,0.978723,0.033235,0.434692,0.002158,0.403418,0.69386,DOWN
0.87589,3,1,0.030833,0.423535,0.001716,0.398498,0.769298,DOWN
0.875935,4,0,0.029482,0.357483,0.001383,0.357328,0.769298,DOWN
0.875935,4,0.021277,0.031464,0.297679,0.001288,0.32289,0.769298,DOWN
0.875935,4,0.042553,0.030473,0.249331,0.00194,0.380373,0.769298,DOWN
0.875935,4,0.06383,0.030383,0.213329,0.001093,0.361471,0.769298,DOWN
0.875935,4,0.085106,0.029813,0.185361,0.000995,0.31305,0.769298,DOWN
0.875935,4,0.106383,0.019905,0.170783,0.000945,0.278612,0.857018,DOWN
0.875935,4,0.12766,0.019365,0.168551,0.001356,0.266442,0.893421,DOWN
0.875935,4,0.148936,0.02576,0.174353,0.001327,0.269549,0.857018,DOWN
0.875935,4,0.170213,0.071304,0.205296,0.000889,0.275764,0.681579,UP
0.875935,4,0.191489,0.048127,0.240851,0.001286,0.295961,0.72193,UP
0.875935,4,0.212766,0.040441,0.327432,0.002248,0.361471,0.703509,UP
0.875935,4,0.234043,0.03927,0.411633,0.002543,0.429829,0.711842,UP
0.875935,4,0.255319,0.032485,0.444957,0.002121,0.525634,0.584649,DOWN
0.875935,4,0.276596,0.032935,0.508033,0.00216,0.586743,0.567105,DOWN
0.875935,4,0.297872,0.032935,0.526183,0.002144,0.561626,0.613158,DOWN
0.875935,4,0.319149,0.032995,0.547605,0.002154,0.564992,0.568421,DOWN
0.875935,4,0.340426,0.033085,0.611128,0.002158,0.595546,0.522807,DOWN
0.875935,4,0.361702,0.034736,0.632252,0.002262,0.600725,0.475877,DOWN
0.875935,4,0.382979,0.034556,0.639096,0.002254,0.610306,0.453509,DOWN
0.875935,4,0.404255,0.034676,0.645641,0.002285,0.62869,0.481579,DOWN
0.875935,4,0.425532,0.034496,0.655906,0.002252,0.635422,0.405702,DOWN
0.875935,4,0.446809,0.035067,0.671973,0.002277,0.634127,0.385965,DOWN
0.875935,4,0.468085,0.034947,0.681642,0.002266,0.617556,0.425877,DOWN
0.875935,4,0.489362,0.035127,0.694287,0.002275,0.624029,0.435088,DOWN
0.875935,4,0.510638,0.035157,0.714222,0.002281,0.625324,0.454386,DOWN
0.875935,4,0.531915,0.038609,0.715412,0.00252,0.629984,0.47193,UP
0.875935,4,0.553191,0.038609,0.719131,0.002524,0.616002,0.508333,UP
0.875935,4,0.574468,0.040231,0.723445,0.002648,0.620404,0.545614,UP
0.875935,4,0.595745,0.038789,0.729098,0.002549,0.616779,0.537281,UP
0.875935,4,0.617021,0.038609,0.740107,0.002509,0.598654,0.545175,UP
0.875935,4,0.638298,0.040261,0.746653,0.002603,0.600984,0.525877,UP
0.875935,4,0.659574,0.0393,0.737281,0.002534,0.605904,0.54386,UP
0.875935,4,0.680851,0.040411,0.703065,0.002611,0.585189,0.550877,UP
0.875935,4,0.702128,0.038609,0.682386,0.002358,0.575608,0.59386,UP
0.875935,4,0.723404,0.033085,0.638054,0.001288,0.517349,0.59386,DOWN
0.875935,4,0.744681,0.034106,0.615591,0.001288,0.468669,0.620175,DOWN
0.875935,4,0.765957,0.033085,0.58316,0.000995,0.434231,0.646491,DOWN
0.875935,4,0.787234,0.034106,0.598334,0.001425,0.422061,0.661404,DOWN
0.875935,4,0.808511,0.033085,0.606367,0.001683,0.451579,0.655263,DOWN
0.875935,4,0.829787,0.033325,0.5723,0.000995,0.447954,0.628947,DOWN
0.875935,4,0.851064,0.032905,0.524249,0.000995,0.423356,0.672807,DOWN
0.875935,4,0.87234,0.031524,0.480958,0.000951,0.398239,0.683772,DOWN
0.875935,4,0.893617,0.033265,0.48676,0.000866,0.357328,0.71886,DOWN
0.875935,4,0.914894,0.032935,0.47709,0.000841,0.314604,0.710088,DOWN
0.875935,4,0.93617,0.034346,0.485719,0.000841,0.299068,0.710088,DOWN
0.875935,4,0.957447,0.033686,0.474412,0.001082,0.288452,0.753947,DOWN
0.875935,4,0.978723,0.034256,0.455222,0.001282,0.373382,0.710088,DOWN
0.875935,4,1,0.033626,0.417287,0.002061,0.3739,0.813158,DOWN
0.875979,5,0,0.034046,0.380095,0.000995,0.339979,0.769298,DOWN
0.875979,5,0.021277,0.031884,0.316275,0.000995,0.318229,0.769298,DOWN
0.875979,5,0.042553,0.033806,0.265843,0.001797,0.370533,0.725439,DOWN
0.875979,5,0.06383,0.033325,0.229694,0.000974,0.345158,0.710088,DOWN
0.875979,5,0.085106,0.034616,0.199643,0.000841,0.293889,0.710088,DOWN
0.875979,5,0.106383,0.024859,0.185213,0.001583,0.268773,0.862281,DOWN
0.875979,5,0.12766,0.024649,0.180006,0.001554,0.263335,0.898246,DOWN
0.875979,5,0.148936,0.025279,0.190866,0.001537,0.261523,0.900877,DOWN
0.875979,5,0.170213,0.02588,0.213478,0.001631,0.278094,0.889035,DOWN
0.875979,5,0.191489,0.029272,0.252901,0.001749,0.295961,0.848246,DOWN
0.875979,5,0.212766,0.056833,0.334871,0.001865,0.353703,0.794737,UP
0.875979,5,0.234043,0.166386,0.425171,0.002285,0.418695,0.712281,UP
0.875979,5,0.255319,0.051579,0.463404,0.003284,0.51709,0.599123,UP
0.875979,5,0.276596,0.034166,0.520976,0.002248,0.580528,0.564474,DOWN
0.875979,5,0.297872,0.033025,0.541208,0.002158,0.543501,0.630702,DOWN
0.875979,5,0.319149,0.032935,0.561291,0.002144,0.544795,0.617982,DOWN
0.875979,5,0.340426,0.047076,0.622136,0.003145,0.538322,0.312281,UP
0.875979,5,0.361702,0.051609,0.634037,0.003533,0.533661,0.304825,UP
0.875979,5,0.382979,0.034736,0.633145,0.002376,0.522268,0.320175,DOWN
0.875979,5,0.404255,0.049928,0.62645,0.00345,0.526411,0.253509,UP
0.875979,5,0.425532,0.047736,0.632847,0.003336,0.535215,0.284649,UP
0.875979,5,0.446809,0.047736,0.636566,0.003349,0.535992,0.284649,UP
0.875979,5,0.468085,0.047736,0.6446,0.00334,0.527706,0.284649,UP
0.875979,5,0.489362,0.033025,0.649212,0.002293,0.525117,0.279386,DOWN
0.875979,5,0.510638,0.033025,0.659625,0.002167,0.524599,0.521491,DOWN
0.875979,5,0.531915,0.033025,0.663939,0.002104,0.536769,0.637719,DOWN
0.875979,5,0.553191,0.033025,0.669741,0.002098,0.545572,0.567982,DOWN
0.875979,5,0.574468,0.033085,0.668105,0.002092,0.539876,0.579825,DOWN
0.875979,5,0.595745,0.033085,0.662749,0.002081,0.527447,0.650439,DOWN
0.875979,5,0.617021,0.032935,0.650253,0.002075,0.52667,0.677632,DOWN
0.875979,5,0.638298,0.032935,0.647278,0.001851,0.523045,0.681579,DOWN
0.875979,5,0.659574,0.032935,0.638054,0.001998,0.525375,0.681579,DOWN
0.875979,5,0.680851,0.032935,0.611128,0.001624,0.5145,0.681579,DOWN
0.875979,5,0.702128,0.032935,0.596549,0.001637,0.511911,0.681579,DOWN
0.875979,5,0.723404,0.032935,0.561291,0.001367,0.476437,0.681579,DOWN
0.875979,5,0.744681,0.032184,0.540762,0.000868,0.440704,0.681579,DOWN
0.875979,5,0.765957,0.029482,0.522017,0.000972,0.401864,0.725439,DOWN
0.875979,5,0.787234,0.032725,0.521422,0.001105,0.411963,0.747368,DOWN
0.875979,5,0.808511,0.031494,0.513686,0.001284,0.442258,0.703509,DOWN
0.875979,5,0.829787,0.030113,0.492413,0.001151,0.447695,0.703509,DOWN
0.875979,5,0.851064,0.027351,0.437221,0.000912,0.419731,0.725439,DOWN
0.875979,5,0.87234,0.02696,0.392294,0.00085,0.387623,0.681579,DOWN
0.875979,5,0.893617,0.028462,0.407766,0.000841,0.340497,0.703509,DOWN
0.875979,5,0.914894,0.028462,0.410295,0.000839,0.31305,0.703509,DOWN
0.875979,5,0.93617,0.031434,0.430378,0.000833,0.288193,0.703509,DOWN
0.875979,5,0.957447,0.030773,0.43008,0.000833,0.278612,0.725439,DOWN
0.875979,5,0.978723,0.032245,0.420857,0.00085,0.360435,0.725439,DOWN
0.875979,5,1,0.030113,0.381583,0.000935,0.365355,0.769298,DOWN
0.876023,6,0,0.028822,0.346177,0.000962,0.33972,0.769298,DOWN
0.876023,6,0.021277,0.027231,0.289348,0.001005,0.311238,0.769298,DOWN
0.876023,6,0.042553,0.027561,0.239215,0.001566,0.367426,0.725439,DOWN
0.876023,6,0.06383,0.02624,0.206635,0.000868,0.343086,0.747368,DOWN
0.876023,6,0.085106,0.020355,0.175245,0.000841,0.299845,0.791228,DOWN
0.876023,6,0.106383,0.018914,0.155906,0.000841,0.269549,0.813158,DOWN
0.876023,6,0.12766,0.019245,0.158881,0.000839,0.248576,0.813158,DOWN
0.876023,6,0.148936,0.020806,0.166617,0.000841,0.246763,0.813158,DOWN
0.876023,6,0.170213,0.02636,0.192651,0.000953,0.256344,0.835088,DOWN
0.876023,6,0.191489,0.031494,0.235495,0.000858,0.281719,0.813158,DOWN
0.876023,6,0.212766,0.033175,0.31568,0.001111,0.342051,0.769298,DOWN
0.876023,6,0.234043,0.034917,0.400922,0.001911,0.410409,0.677632,DOWN
0.876023,6,0.255319,0.032425,0.427998,0.002073,0.504143,0.601316,DOWN
0.876023,6,0.276596,0.033566,0.488099,0.002206,0.575608,0.560526,UP
0.876023,6,0.297872,0.032995,0.496132,0.002158,0.546608,0.639474,UP
0.876023,6,0.319149,0.032935,0.515918,0.002154,0.53884,0.644298,UP
0.876023,6,0.340426,0.032935,0.560845,0.002125,0.547644,0.62807,UP
0.876023,6,0.361702,0.032935,0.576168,0.002032,0.54609,0.623246,UP
0.876023,6,0.382979,0.032935,0.569771,0.001953,0.544019,0.626316,UP
0.876023,6,0.404255,0.032935,0.55787,0.001867,0.537804,0.646491,UP
0.876023,6,0.425532,0.032935,0.560845,0.002405,0.537027,0.626754,UP
0.876023,6,0.446809,0.032935,0.549836,0.001865,0.535733,0.646491,UP
0.876023,6,0.468085,0.02627,0.548646,0.001693,0.528483,0.772807,DOWN
0.876023,6,0.489362,0.028161,0.548497,0.001789,0.522527,0.772368,DOWN
0.876023,6,0.510638,0.028462,0.55177,0.001807,0.527188,0.762281,DOWN
0.876023,6,0.531915,0.026991,0.542398,0.001703,0.518384,0.77807,DOWN
0.876023,6,0.553191,0.027861,0.54701,0.001762,0.518125,0.786404,DOWN
0.876023,6,0.574468,0.027081,0.543588,0.001703,0.506732,0.764912,DOWN
0.876023,6,0.595745,0.027171,0.537043,0.001703,0.487053,0.728947,DOWN
0.876023,6,0.617021,0.027171,0.546415,0.001703,0.472812,0.757895,DOWN
0.876023,6,0.638298,0.02687,0.539869,0.001666,0.470223,0.708772,DOWN
0.876023,6,0.659574,0.02645,0.529902,0.001649,0.474366,0.723684,DOWN
0.876023,6,0.680851,0.025519,0.509967,0.001579,0.467374,0.69386,DOWN
0.876023,6,0.702128,0.024949,0.47947,0.001575,0.457794,0.665789,DOWN
0.876023,6,0.723404,0.024919,0.446296,0.001575,0.424909,0.711404,DOWN
0.876023,6,0.744681,0.024919,0.42532,0.001575,0.392802,0.747368,DOWN
0.876023,6,0.765957,0.024919,0.408658,0.001577,0.364319,0.769298,DOWN
0.876023,6,0.787234,0.027831,0.426956,0.001674,0.369757,0.72193,DOWN
0.876023,6,0.808511,0.028792,0.435138,0.001886,0.401605,0.679825,UP
0.876023,6,0.829787,0.027261,0.418328,0.001793,0.406525,0.679825,DOWN
0.876023,6,0.851064,0.025609,0.38679,0.001658,0.36173,0.747368,DOWN
0.876023,6,0.87234,0.024919,0.348408,0.001475,0.321077,0.769298,DOWN
0.876023,6,0.893617,0.027561,0.36983,0.000993,0.290523,0.769298,DOWN
0.876023,6,0.914894,0.025459,0.379798,0.000893,0.255826,0.791228,DOWN
0.876023,6,0.93617,0.028402,0.414609,0.000951,0.251165,0.813158,UP
